student_id,reading,math,pre_reading,pre_math,teacher_fem,two_teachers,mixed_grades,class_size,percent_girls,percent_native,teacher_exp,grade,school_id,classroom_id
143,-0.0833637043833733,-1.10156381130219,-0.824240744113922,-0.217418566346169,0,1,0,20,63.1578941345215,31.5789470672607,34,6,170,6A
144,-0.915185868740082,-0.90414172410965,-0.704219281673431,-0.300902366638184,0,1,0,20,63.1578941345215,31.5789470672607,34,6,170,6A
145,-0.594556272029877,-0.805430710315704,-2.32311415672302,-1.21922433376312,0,0,0,17,50,18.75,30,6,170,6B
146,-1.18136894702911,0.477812707424164,0.16942572593689,-0.217418566346169,1,1,1,16,44.4444427490234,0,20,6,211,6B
147,-2.02852296829224,-1.06010317802429,-0.650540113449097,-0.492800056934357,1,0,0,21,50,0,1,4,215,4  M
148,-1.12692248821259,-3.56933951377869,-1.88489603996277,-1.88709485530853,1,1,0,21,33.3333320617676,0,24,6,215,6 D
149,-1.75003290176392,-3.07578444480896,-2.12773013114929,-2.47148156166077,0,0,0,22,52.3809509277344,0,4,6,215,6 T
150,-0.222010180354118,-1.14604961872101,-1.06157529354095,-1.48394346237183,1,1,0,31,53.3333320617676,0,15,4,230,4B
151,0.630066275596619,-0.114692881703377,-0.410070538520813,-0.988371789455414,1,1,0,31,68.75,0,14,4,230,4A
152,2.85201478004456,1.75384247303009,2.10577058792114,0.537576019763947,1,1,0,25,54.1666679382324,83.3333358764648,17,4,62,4CIM
153,0.801921844482422,0.389346569776535,-0.68175208568573,0.823655366897583,1,0,0,29,39.2857131958008,96.4285736083984,25,6,62,6ABA
154,-2.22717785835266,-1.27444624900818,-1.9603750705719,-0.489809036254883,1,0,0,27,50,96.1538467407227,2,6,62,6KLE
155,-0.515951871871948,0.313069552183151,-0.127591982483864,0.439444661140442,1,0,0,27,46.1538467407227,96.1538467407227,2,6,62,6KLE
156,-1.02128040790558,1.4643759727478,-0.127591982483864,0.612190544605255,1,0,0,29,39.2857131958008,96.4285736083984,25,6,62,6ABA
157,3.36876082420349,0.8565434217453,0.121104255318642,1.09617686271667,1,0,0,29,39.2857131958008,96.4285736083984,25,6,62,6ABA
158,0.715786337852478,0.468007266521454,0.569838762283325,2.262211561203,1,0,0,27,46.1538467407227,96.1538467407227,2,6,62,6KLE
159,3.68936538696289,0.905929982662201,0.833685219287872,0.904405355453491,1,0,1,27,26.6666660308838,80,10,8,62,8DBR
160,1.99489486217499,1.26890552043915,1.78579664230347,-0.0575737245380878,1,0,0,36,42.8571434020996,79.4117660522461,25,8,62,8LKL
161,-0.00921095348894596,-0.467869997024536,-0.340269356966019,-0.718212306499481,1,0,0,25,52.1739120483398,83.3333358764648,3,4,157,4A
162,-0.994503855705261,-0.217418566346169,-0.915510952472687,-0.6463583111763,1,0,0,25,54.1666679382324,50,5,4,157,4B
163,0.794881165027618,-0.509554922580719,0.325461894273758,-0.714480102062225,0,1,0,20,47.3684196472168,66.6666641235352,15,8,263,8B
164,0.130666568875313,0.259800255298615,-0.765917956829071,0.207331910729408,0,1,0,18,52.9411773681641,94.1176452636719,12,8,263,8A
165,0.548980474472046,-0.399647057056427,0.470387667417526,-0.0999387577176094,0,1,0,18,52.9411773681641,94.1176452636719,12,8,263,8A
166,0.0373938716948032,0.259800255298615,0.712916553020477,0.821873247623444,0,1,0,20,47.3684196472168,66.6666641235352,15,8,263,8B
167,-1.9435111284256,-1.46967577934265,-0.465928941965103,-1.22119033336639,0,0,0,17,43.75,25,24,4,170,4B
